0	13	76	82	30
0	13	48	30	25	35	19	42	16
0	36	92	83	40	14	10	54	88	3	51	24
0	43	10	16	13	47	4	30	21
0	13	55	50	9	4	53
0	27	65	73	19
0	76	5	2	70
0	35	18	8	41
0	83	64	76	27	23	66
0	42	75	46
0	35	43	86	30	47	57
0	61	6	3	2
0	6	37	69
0	27	72	68	49	7	36	56	33	12	60
0	17	44	98	21	62	65
0	27	38	75	94
0	35	7	4	29	19	2
0	18	34	5	40	23	48	14	2
0	35	28	8	31	33
0	87	56	35	97	64	91
0	13	48	40	61	80	88
0	42	21	18	71	4	28	59	93
0	6	49	34	24
0	35	83	46	23	6
0	13	21	50	79	63	29	25
0	27	72	4
0	82	74	68	93	31	29
0	13	87	29	79	23	91	3	32
0	82	18	86	37
0	75	38	49	46	31
0	60	65	6	18	42
0	42	64	30	17	21	19
0	6	37	32	17	12	3	35
0	27	12	41	37	7	17	15
0	27	12	54	41	4	37	39
0	6	14	10	3	8	12
0	13	20	32	27	16	18
0	42	21	71	5	51	11	46	37	26	8	39	30
0	35	17	51	30	5	46	9	13	22	48
0	13	6	3	10	9
0	42	12	21	72	30	54	25	68	4	61	58	65
0	42	30	51	47	25	37	49	27
0	82	75	14	63	5	68	10	43	28	34	56	52	79	72	39
0	27	13	68	62	17	51	39	4	56	59	2
0	34	7	3	19	5
0	35	9	16	28	22	32	30
0	13	74	48	60	43	70	4	9	64	67	11
0	42	21	72	68	56	37	16	47	52	70	18
0	27	13	47	20	33	5	16	9	2
0	35	17	11	23	5	30	2
0	27	40	59	11	80	15	4	21	18	24
0	6	3	50	18	13	45	9	16
0	60	28	11	34	70	55	66	40	31
0	75	59	5	54	42	70	65	25	56	62
0	6	27	14	3	10	12
0	35	42	38	7	55	40
0	60	74	55	69	27	41	13	50	36	52
0	35	7	48	19	40	12	16	38
0	41	21	35	7	3	38	5
0	13	28	41	9	36	11
0	13	64	60	8	4	2
0	13	63	72	34	45	68	66	70
0	60	6	47	27	69	75	18	64	55	3
0	27	40	11	49	45	31	47
0	6	14	33	45	40	27	19	23	30
0	6	17	27	12	3	2
0	13	27	41	9	36	22	24
0	6	14	20	27	24	3	22
0	6	3	26	54	17	21	12	19
0	41	53	35	6	16	26	21	31	18
0	60	41	75	12	52	47	56	36	44
0	27	59	6	54	43	15	38	32	30	57	35
0	34	17	28	12	23	20	14	26
0	6	48	58	75	53	36	51
0	13	41	22	5	17	30	36	33	20
0	35	8	19	51	24	4	31	14	11
0	13	41	28	4	24	9	11
0	13	6	42	3	10	8
0	6	17	12	3	2
0	60	17	51	56	12	23	39	20	14
0	13	21	17	5	2	19	15
0	6	36	18	25	11	31	9
0	27	12	18	15	14
0	13	74	40	22	34	17	20
0	13	27	19	23	25	21
0	6	48	64	12	31	53	38	43	26	17	9
0	13	27	19	8	4	6
0	59	51	32	39	19	55	27	30
0	34	42	22	38	5	17	10	2	40
0	27	12	38	49	4	44	41	32	2
0	27	48	19	11	38	23	33	14	30
0	13	41	5	21	9	17	34	28	31
0	6	14	26	3	2
0	6	14	37	10	8	12
0	74	49	37	58	64	19	69	53	51
0	27	71	38	33	66	15	21	61	53	18
0	60	51	66	55	40	45	58
0	13	40	5	9	7	11
0	41	53	61	48	57	44	51
0	40	29	12	4	18	15	2
0	6	27	15	11	3	9
0	27	12	6	3	2
0	6	14	27	10	12	8
0	13	40	5	9	11	7
0	40	12	28	23	7	35	32	25	38
0	6	3	17	27	54	12	15	9
0	13	53	48	36	5	42	2	45
0	40	29	25	5	35	16	20	23	32
0	6	14	10	3	12	8
0	59	40	28	7	33	37	30
0	6	16	27	44	34	39	37
0	40	12	51	5	46	9	2	43	49
0	13	27	19	23	21	25
0	40	52	6	25	46	35	30	33
0	40	58	6	31	26	3	36	34	28
0	33	6	25	41	37	35	39
0	40	52	28	11	36	5	38
0	13	40	5	9	2	7	11
0	6	37	3	32	18	13	27	29
0	59	29	13	24	5	49	40	9	2
0	13	27	7	10	11
0	13	27	19	16	23	21
0	13	53	26	40	47	35	44	50	37
0	27	57	40	32	36	38
0	33	6	17	26	3	30	21	19
0	6	13	93	3	2
0	12	18	5	30	8	10
0	27	12	39	19	33	23	21
0	13	6	3	20	16	18
0	59	51	12	39	55	53
0	6	27	14	20	24	10	22	12	17
0	93	12	18	15	16
0	27	39	19	7	4	2
0	58	16	28	7	3	12	14
0	6	3	17	28	23	12	9	20	26
0	13	19	5	16	9	2	7
0	6	56	26	18	11	22	14	9
0	93	56	75	67	71	69
0	40	14	31	35	19	16	33
0	12	27	18	23	15	21	25
0	40	12	27	5	9	7
0	39	11	5	2	8	4
0	39	57	72	67	62	65
0	6	26	15	11	3	13
0	92	71	37	85	88	90
0	59	50	6	3	2
0	39	51	5	2	3
0	12	6	25	3	2
0	59	7	42	25	4	2
0	48	54	59	51	52
0	6	3	37	32	35	2
